country,year,sex,age,suicides_no,population,suicides/100kpop,country-year,gdp_for_year,gdp_per_capita,generation,popNorma
Republic of Korea,2011,1,5,3393,4177826,81.21,Republic of Korea2011,"1,202,463,682,634",25157,3,0.09536706091751852
Republic of Korea,2011,2,6,894,1360809,65.7,Republic of Korea2011,"1,202,463,682,634",25157,2,0.031058851449982713
Republic of Korea,2011,1,4,4255,8696946,48.93,Republic of Korea2011,"1,202,463,682,634",25157,4,0.19853169058391046
Republic of Korea,2011,1,3,1384,3868804,35.77,Republic of Korea2011,"1,202,463,682,634",25157,5,0.08831255911434273
Republic of Korea,2011,2,5,1178,4598818,25.62,Republic of Korea2011,"1,202,463,682,634",25157,3,0.10497766735693895
Republic of Korea,2011,2,3,901,3682791,24.47,Republic of Korea2011,"1,202,463,682,634",25157,5,0.08406616551157614
Republic of Korea,2011,2,4,1694,8426582,20.1,Republic of Korea2011,"1,202,463,682,634",25157,4,0.19235969206757886
Republic of Korea,2011,1,2,528,3543608,14.9,Republic of Korea2011,"1,202,463,682,634",25157,5,0.08088882951455516
Republic of Korea,2011,2,2,347,3161440,10.98,Republic of Korea2011,"1,202,463,682,634",25157,5,0.07216451588925961
Republic of Korea,2011,1,1,30,2914466,1.03,Republic of Korea2011,"1,202,463,682,634",25157,6,0.06652647546386097
Republic of Korea,2011,2,1,26,2677562,0.97,Republic of Korea2011,"1,202,463,682,634",25157,6,0.06111831780783791
Republic of Korea,2012,1,6,1137,745816,152.45,Republic of Korea2012,"1,222,807,284,485",25464,2,0.017019497528771643
Republic of Korea,2012,1,5,3039,4379584,69.39,Republic of Korea2012,"1,222,807,284,485",25464,3,0.0999728889000089
Republic of Korea,2012,2,6,887,1444622,61.4,Republic of Korea2012,"1,222,807,284,485",25464,2,0.03297217464260192
Republic of Korea,2012,1,4,3732,8693747,42.93,Republic of Korea2012,"1,222,807,284,485",25464,4,0.19845866228408598
Republic of Korea,2012,1,3,1210,3795994,31.88,Republic of Korea2012,"1,222,807,284,485",25464,5,0.08665041766069467
Republic of Korea,2012,2,5,1060,4778393,22.18,Republic of Korea2012,"1,222,807,284,485",25464,3,0.10907709122095281
Republic of Korea,2012,2,3,733,3604570,20.34,Republic of Korea2012,"1,222,807,284,485",25464,5,0.0822804991656648
Republic of Korea,2012,2,4,1539,8431939,18.25,Republic of Korea2012,"1,222,807,284,485",25464,4,0.19248198422205207
Republic of Korea,2012,1,2,475,3573502,13.29,Republic of Korea2012,"1,222,807,284,485",25464,5,0.08157126402376207
Republic of Korea,2012,2,2,299,3188031,9.38,Republic of Korea2012,"1,222,807,284,485",25464,5,0.07277154793697221
Republic of Korea,2012,1,1,28,2802575,1.0,Republic of Korea2012,"1,222,807,284,485",25464,6,0.06397217427734628
Republic of Korea,2012,2,1,20,2582212,0.77,Republic of Korea2012,"1,222,807,284,485",25464,6,0.05894162246921215
Republic of Korea,2013,1,6,1191,806960,147.59,Republic of Korea2013,"1,305,604,981,272",27060,2,0.01841532196280346
Republic of Korea,2013,1,5,3136,4595358,68.24,Republic of Korea2013,"1,305,604,981,272",27060,3,0.10489868082446234
Republic of Korea,2013,2,6,816,1531049,53.3,Republic of Korea2013,"1,305,604,981,272",27060,2,0.03494517147565288
Republic of Korea,2013,1,4,4112,8662051,47.47,Republic of Korea2013,"1,305,604,981,272",27060,4,0.19773509085825397
Republic of Korea,2013,1,3,1126,3731895,30.17,Republic of Korea2013,"1,305,604,981,272",27060,5,0.08518713507537141
Republic of Korea,2013,2,5,1004,4970200,20.2,Republic of Korea2013,"1,305,604,981,272",27060,3,0.11345575302290134
Republic of Korea,2013,2,3,698,3536920,19.73,Republic of Korea2013,"1,305,604,981,272",27060,5,0.08073615265640384
Republic of Korea,2013,2,4,1550,8407766,18.44,Republic of Korea2013,"1,305,604,981,272",27060,4,0.1919301514331627
Republic of Korea,2013,1,2,473,3589652,13.18,Republic of Korea2013,"1,305,604,981,272",27060,5,0.08193994393691159
Republic of Korea,2013,2,2,283,3205797,8.83,Republic of Korea2013,"1,305,604,981,272",27060,5,0.07317711866991428
Republic of Korea,2013,1,1,21,2708467,0.78,Republic of Korea2013,"1,305,604,981,272",27060,6,0.06182383190789276
Republic of Korea,2013,2,1,16,2502109,0.64,Republic of Korea2013,"1,305,604,981,272",27060,6,0.05711299292846815
Republic of Korea,2014,1,6,1090,875829,124.45,Republic of Korea2014,"1,411,333,926,201",29120,2,0.019987496386251996
Republic of Korea,2014,1,5,2952,4819912,61.25,Republic of Korea2014,"1,411,333,926,201",29120,3,0.11002490678219459
Republic of Korea,2014,1,4,4085,8631486,47.33,Republic of Korea2014,"1,411,333,926,201",29120,4,0.19703733844058122
Republic of Korea,2014,2,6,721,1627234,44.31,Republic of Korea2014,"1,411,333,926,201",29120,2,0.037140928593069965
Republic of Korea,2014,1,3,1133,3662939,30.93,Republic of Korea2014,"1,411,333,926,201",29120,5,0.08361297457437217
Republic of Korea,2014,2,3,643,3460437,18.58,Republic of Korea2014,"1,411,333,926,201",29120,5,0.07899016220455156
Republic of Korea,2014,2,5,961,5173521,18.58,Republic of Korea2014,"1,411,333,926,201",29120,3,0.11809726191587176
Republic of Korea,2014,2,4,1506,8376722,17.98,Republic of Korea2014,"1,411,333,926,201",29120,4,0.19122146417472222
Republic of Korea,2014,1,2,453,3588494,12.62,Republic of Korea2014,"1,411,333,926,201",29120,5,0.08191350855985727
Republic of Korea,2014,2,2,257,3209671,8.01,Republic of Korea2014,"1,411,333,926,201",29120,5,0.07326555619211497
Republic of Korea,2014,1,1,22,2615352,0.84,Republic of Korea2014,"1,411,333,926,201",29120,6,0.059698158216690465
Republic of Korea,2014,2,1,11,2424320,0.45,Republic of Korea2014,"1,411,333,926,201",29120,6,0.05533718848487759
Republic of Korea,2015,1,6,1329,944284,140.74,Republic of Korea2015,"1,382,764,027,114",28410,2,0.02155021981997645
Republic of Korea,2015,1,5,3123,5071921,61.57,Republic of Korea2015,"1,382,764,027,114",28410,3,0.11577788859228101
Republic of Korea,2015,2,6,750,1721418,43.57,Republic of Korea2015,"1,382,764,027,114",28410,2,0.039291005926820666
Republic of Korea,2015,1,4,3678,8593620,42.8,Republic of Korea2015,"1,382,764,027,114",28410,4,0.19617291530799177
Republic of Korea,2015,1,3,988,3573299,27.65,Republic of Korea2015,"1,382,764,027,114",28410,5,0.0815666298428104
Republic of Korea,2015,2,5,990,5412589,18.29,Republic of Korea2015,"1,382,764,027,114",28410,3,0.1235548203974091
Republic of Korea,2015,2,3,572,3353452,17.06,Republic of Korea2015,"1,382,764,027,114",28410,5,0.07654785752911498
Republic of Korea,2015,2,4,1372,8337331,16.46,Republic of Korea2015,"1,382,764,027,114",28410,4,0.19032222761380133
Republic of Korea,2015,1,2,421,3580725,11.76,Republic of Korea2015,"1,382,764,027,114",28410,5,0.08173615411742641
Republic of Korea,2015,2,2,256,3211732,7.97,Republic of Korea2015,"1,382,764,027,114",28410,5,0.07331260568443702
Republic of Korea,2015,1,1,17,2523952,0.67,Republic of Korea2015,"1,382,764,027,114",28410,6,0.05761163536456257
Republic of Korea,2015,2,1,14,2347429,0.6,Republic of Korea2015,"1,382,764,027,114",28410,6,0.0535818840141668
Romania,1989,1,6,138,374100,36.89,Romania1989,"42,105,263,158",1973,1,0.008533787151292722
Romania,1989,1,4,734,2847600,25.78,Romania1989,"42,105,263,158",1973,2,0.065000026481034
Romania,1989,1,5,470,1824900,25.75,Romania1989,"42,105,263,158",1973,1,0.04165334244524407
Romania,1989,1,3,333,1643900,20.26,Romania1989,"42,105,263,158",1973,3,0.03752138800065819
Romania,1989,2,6,69,555000,12.43,Romania1989,"42,105,263,158",1973,1,0.012663458748119161
Romania,1989,1,2,197,1907000,10.33,Romania1989,"42,105,263,158",1973,4,0.043527560455744074
Romania,1989,2,5,189,2162500,8.74,Romania1989,"42,105,263,158",1973,1,0.04936023648111254
Romania,1989,2,4,237,2891300,8.2,Romania1989,"42,105,263,158",1973,2,0.06599763095190916
Romania,1989,2,3,67,1587400,4.22,Romania1989,"42,105,263,158",1973,3,0.036231579016574755
Romania,1989,2,2,75,1830400,4.1,Romania1989,"42,105,263,158",1973,4,0.04177889907201326
Romania,1989,1,1,14,1902500,0.74,Romania1989,"42,105,263,158",1973,4,0.04342483230656929
Romania,1989,2,1,6,1817900,0.33,Romania1989,"42,105,263,158",1973,4,0.04149354310208329
Romania,1990,1,6,97,377600,25.69,Romania1990,"38,995,454,545",1822,1,0.008613686822873112
Romania,1990,1,5,413,1854500,22.27,Romania1990,"38,995,454,545",1822,1,0.042329065382038226
Romania,1990,1,4,607,2875600,21.11,Romania1990,"38,995,454,545",1822,2,0.06563922385367713
Romania,1990,1,3,210,1581200,13.28,Romania1990,"38,995,454,545",1822,3,0.03609004245548949
Romania,1990,2,6,64,566300,11.3,Romania1990,"38,995,454,545",1822,1,0.01292142054493585
Romania,1990,1,2,177,1966300,9.0,Romania1990,"38,995,454,545",1822,4,0.044881289177091825
Romania,1990,2,5,196,2188100,8.96,Romania1990,"38,995,454,545",1822,1,0.049944645507529105
Romania,1990,2,4,167,2919600,5.72,Romania1990,"38,995,454,545",1822,2,0.0666436768678306
Romania,1990,2,3,57,1521500,3.75,Romania1990,"38,995,454,545",1822,3,0.034727182343103985
Romania,1990,2,2,69,1887200,3.66,Romania1990,"38,995,454,545",1822,4,0.04307555659937501
Romania,1990,1,1,19,1873200,1.01,Romania1990,"38,995,454,545",1822,4,0.04275595791305345
Romania,1990,2,1,3,1790800,0.17,Romania1990,"38,995,454,545",1822,4,0.04087489135927513
Romania,1991,1,6,110,366900,29.98,Romania1991,"28,998,684,211",1351,1,0.008369422112613063
Romania,1991,1,5,487,1899700,25.64,Romania1991,"28,998,684,211",1351,2,0.04336091256930497
Romania,1991,1,4,645,2894400,22.28,Romania1991,"28,998,684,211",1351,3,0.0660683992324518
Romania,1991,1,3,229,1523400,15.03,Romania1991,"28,998,684,211",1351,3,0.034770556450533334
Romania,1991,2,6,65,559700,11.61,Romania1991,"28,998,684,211",1351,1,0.012770752592812828
Romania,1991,2,5,183,2236300,8.18,Romania1991,"28,998,684,211",1351,2,0.05104497812757905
Romania,1991,1,2,152,2028200,7.49,Romania1991,"28,998,684,211",1351,4,0.04629437194018501
Romania,1991,2,4,161,2938000,5.48,Romania1991,"28,998,684,211",1351,3,0.06706372085556751
Romania,1991,2,3,60,1462900,4.1,Romania1991,"28,998,684,211",1351,3,0.03338943355607231
Romania,1991,2,2,52,1946600,2.67,Romania1991,"28,998,684,211",1351,4,0.0444315681684822
Romania,1991,1,1,15,1841200,0.81,Romania1991,"28,998,684,211",1351,5,0.04202544663003274
Romania,1991,2,1,2,1760700,0.11,Romania1991,"28,998,684,211",1351,5,0.040187754183683776
Romania,1992,1,6,130,348100,37.35,Romania1992,"25,121,666,667",1183,1,0.007940246733838396
Romania,1992,1,5,610,1942300,31.41,Romania1992,"25,121,666,667",1183,2,0.044333405714826295
Romania,1992,1,4,807,2861100,28.21,Romania1992,"25,121,666,667",1183,3,0.06530821092855837
Romania,1992,1,3,282,1411700,19.98,Romania1992,"25,121,666,667",1183,3,0.03222061550323918
Romania,1992,2,6,69,553400,12.47,Romania1992,"25,121,666,667",1183,1,0.012626933183968127
Romania,1992,1,2,235,2033700,11.56,Romania1992,"25,121,666,667",1183,4,0.04641992856695419
Romania,1992,2,5,189,2295000,8.24,Romania1992,"25,121,666,667",1183,2,0.052385009762370156
Romania,1992,2,4,188,2906600,6.47,Romania1992,"25,121,666,667",1183,3,0.06634690665910344
Romania,1992,2,3,58,1374900,4.22,Romania1992,"25,121,666,667",1183,3,0.031380527527765364
Romania,1992,2,2,65,1959800,3.32,Romania1992,"25,121,666,667",1183,4,0.044732904072728244
Romania,1992,1,1,13,1806200,0.72,Romania1992,"25,121,666,667",1183,5,0.041226449914228844
Romania,1992,2,1,4,1734300,0.23,Romania1992,"25,121,666,667",1183,5,0.03958508237519169
Romania,1993,1,4,943,2869900,32.86,Romania1993,"26,362,894,737",1237,3,0.06550910153138907
Romania,1993,1,6,101,318400,31.72,Romania1993,"26,362,894,737",1237,1,0.007262240949284802
Romania,1993,1,5,607,1993400,30.45,Romania1993,"26,362,894,737",1237,2,0.045499940919899985
Romania,1993,1,3,326,1508500,21.61,Romania1993,"26,362,894,737",1237,3,0.03443041213437682
Romania,1993,2,6,62,516800,12.0,Romania1993,"26,362,894,737",1237,1,0.011791410904013191
Romania,1993,1,2,197,1960800,10.05,Romania1993,"26,362,894,737",1237,4,0.04475573255032264
Romania,1993,2,5,217,2366500,9.17,Romania1993,"26,362,894,737",1237,2,0.054017245910369556
Romania,1993,2,4,194,2917900,6.65,Romania1993,"26,362,894,737",1237,3,0.06660486845592013
Romania,1993,2,3,51,1468500,3.47,Romania1993,"26,362,894,737",1237,3,0.03351727303060093
Romania,1993,2,2,57,1886900,3.02,Romania1993,"26,362,894,737",1237,4,0.043068708056096694
Romania,1993,1,1,17,1786000,0.95,Romania1993,"26,362,894,737",1237,5,0.040765314666822025
Romania,1993,2,1,2,1714000,0.12,Romania1993,"26,362,894,737",1237,5,0.03912166428002543
Romania,1994,1,6,125,307900,40.6,Romania1994,"30,074,440,483",1406,1,0.007022541934543632
Romania,1994,1,4,993,2872400,34.57,Romania1994,"30,074,440,483",1406,3,0.06556617272537506
Romania,1994,1,5,608,2025500,30.02,Romania1994,"30,074,440,483",1406,2,0.04623273505068013
Romania,1994,1,3,329,1562300,21.06,Romania1994,"30,074,440,483",1406,3,0.03565858422895538
Romania,1994,1,2,222,1936600,11.46,Romania1994,"30,074,440,483",1406,4,0.04420328339253823
Romania,1994,2,6,55,508000,10.83,Romania1994,"30,074,440,483",1406,1,0.011590520301182497
Romania,1994,2,5,221,2412500,9.16,Romania1994,"30,074,440,483",1406,2,0.05506735587971182
Romania,1994,2,4,190,2920000,6.51,Romania1994,"30,074,440,483",1406,3,0.06665280825886837
Romania,1994,2,3,61,1518200,4.02,Romania1994,"30,074,440,483",1406,3,0.03465184836704247
Romania,1994,2,2,57,1864500,3.06,Romania1994,"30,074,440,483",1406,4,0.0425573501579822
Romania,1994,1,1,21,1764000,1.19,Romania1994,"30,074,440,483",1406,5,0.04026308815974528
Romania,1994,2,1,5,1694100,0.3,Romania1994,"30,074,440,483",1406,5,0.03866737757589692
Romania,1995,1,4,1021,2865200,35.63,Romania1995,"37,662,075,750",1756,3,0.0654018076866954
Romania,1995,1,6,99,313200,31.61,Romania1995,"37,662,075,750",1756,1,0.007143532865793937
Romania,1995,1,5,579,2038700,28.4,Romania1995,"37,662,075,750",1756,2,0.04653407095492618
Romania,1995,1,3,323,1605100,20.12,Romania1995,"37,662,075,750",1756,4,0.03663564306999558
Romania,1995,1,2,223,1929800,11.56,Romania1995,"37,662,075,750",1756,4,0.04404804974489633
Romania,1995,2,5,193,2432500,7.93,Romania1995,"37,662,075,750",1756,2,0.055523925431599765
Romania,1995,2,6,35,523500,6.69,Romania1995,"37,662,075,750",1756,1,0.011944361703895652
Romania,1995,2,4,191,2913000,6.56,Romania1995,"37,662,075,750",1756,3,0.06649300891570759
Romania,1995,2,3,65,1560400,4.17,Romania1995,"37,662,075,750",1756,4,0.035615210121526034
Romania,1995,2,2,49,1855500,2.64,Romania1995,"37,662,075,750",1756,4,0.042351893859632624
Romania,1995,1,1,11,1741700,0.63,Romania1995,"37,662,075,750",1756,5,0.03975401310939023
Romania,1995,2,1,4,1672700,0.24,Romania1995,"37,662,075,750",1756,5,0.03817884815537683
Romania,1996,1,4,1059,2874300,36.84,Romania1996,"37,182,938,696",1738,3,0.06560954683280441
Romania,1996,1,6,110,314000,35.03,Romania1996,"37,182,938,696",1738,1,0.007161795647869455
Romania,1996,1,5,615,2023700,30.39,Romania1996,"37,182,938,696",1738,2,0.04619164379101022
Romania,1996,1,3,302,1629200,18.54,Romania1996,"37,182,938,696",1738,4,0.03718580938002055
Romania,1996,1,2,234,1940800,12.06,Romania1996,"37,182,938,696",1738,4,0.0442991629984347
Romania,1996,2,5,196,2421700,8.09,Romania1996,"37,182,938,696",1738,2,0.05527737787358027
Romania,1996,2,6,39,531400,7.34,Romania1996,"37,182,938,696",1738,1,0.01212470667689139
Romania,1996,2,4,177,2926100,6.05,Romania1996,"37,182,938,696",1738,3,0.06679206197219419
Romania,1996,2,3,42,1590500,2.64,Romania1996,"37,182,938,696",1738,4,0.036302347297117385
Romania,1996,2,2,37,1856200,1.99,Romania1996,"37,182,938,696",1738,4,0.0423678737939487
Romania,1996,1,1,15,1677700,0.89,Romania1996,"37,182,938,696",1738,5,0.038292990543348816
Romania,1996,2,1,2,1611700,0.12,Romania1996,"37,182,938,696",1738,5,0.0367863110221186
Romania,1997,1,4,1052,2869400,36.66,Romania1997,"35,838,588,170",1677,3,0.06549768729259187
Romania,1997,1,6,109,326700,33.36,Romania1997,"35,838,588,170",1677,1,0.0074517173133182985
Romania,1997,1,5,622,2007400,30.99,Romania1997,"35,838,588,170",1677,2,0.045819539606221545
Romania,1997,1,3,369,1659700,22.23,Romania1997,"35,838,588,170",1677,4,0.03788207794664967
Romania,1997,1,2,207,1942100,10.66,Romania1997,"35,838,588,170",1677,4,0.04432884001930741
Romania,1997,2,6,46,554700,8.29,Romania1997,"35,838,588,170",1677,1,0.012656610204840843
Romania,1997,2,5,173,2409000,7.18,Romania1997,"35,838,588,170",1677,2,0.05498745620813143
Romania,1997,2,4,172,2924900,5.88,Romania1997,"35,838,588,170",1677,3,0.06676466779908091
Romania,1997,2,2,48,1850300,2.59,Romania1997,"35,838,588,170",1677,4,0.042233185776141755
Romania,1997,2,3,41,1625900,2.52,Romania1997,"35,838,588,170",1677,4,0.037110475403959044
Romania,1997,1,1,16,1631600,0.98,Romania1997,"35,838,588,170",1677,5,0.037240597726247104
Romania,1997,2,1,4,1567300,0.26,Romania1997,"35,838,588,170",1677,5,0.03577272661692737
Romania,1998,1,4,1082,2866500,37.75,Romania1998,"41,976,002,704",1967,3,0.06543148470756811
Romania,1998,1,6,125,339700,36.8,Romania1998,"41,976,002,704",1967,1,0.007748487522045461
Romania,1998,1,5,616,1982600,31.07,Romania1998,"41,976,002,704",1967,2,0.045253393361880494
Romania,1998,1,3,332,1706100,19.46,Romania1998,"41,976,002,704",1967,4,0.03894131930702969
Romania,1998,1,2,176,1918800,9.17,Romania1998,"41,976,002,704",1967,4,0.04379693649135796
Romania,1998,2,5,168,2387500,7.04,Romania1998,"41,976,002,704",1967,2,0.054496643939851895
Romania,1998,2,6,39,576700,6.76,Romania1998,"41,976,002,704",1967,1,0.013158836711917579
Romania,1998,2,4,175,2927600,5.98,Romania1998,"41,976,002,704",1967,3,0.06682630468858577
Romania,1998,2,3,52,1665800,3.12,Romania1998,"41,976,002,704",1967,4,0.03802133165997549
Romania,1998,2,2,54,1831300,2.95,Romania1998,"41,976,002,704",1967,4,0.04179944470184821
Romania,1998,1,1,19,1600400,1.19,Romania1998,"41,976,002,704",1967,5,0.03652834922530192
Romania,1998,2,1,0,1535400,0.0,Romania1998,"41,976,002,704",1967,5,0.035044498181666106
Romania,1999,1,6,125,355100,35.2,Romania1999,"36,183,003,978",1698,1,0.008100046076999176
Romania,1999,1,4,945,2862700,33.01,Romania1999,"36,183,003,978",1698,3,0.0653447364927094
Romania,1999,1,5,613,1960600,31.27,Romania1999,"36,183,003,978",1698,2,0.04475116685480376
Romania,1999,1,3,322,1770400,18.19,Romania1999,"36,183,003,978",1698,4,0.040409190416349425
Romania,1999,1,2,195,1880500,10.37,Romania1999,"36,183,003,978",1698,4,0.04292260579949255
Romania,1999,2,6,53,597400,8.87,Romania1999,"36,183,003,978",1698,1,0.0136313861981216
Romania,1999,2,5,183,2369700,7.72,Romania1999,"36,183,003,978",1698,2,0.054090297038671624
Romania,1999,2,4,163,2925700,5.57,Romania1999,"36,183,003,978",1698,3,0.06678293058115642
Romania,1999,2,3,51,1720700,2.96,Romania1999,"36,183,003,978",1698,4,0.03927461507990789
Romania,1999,2,2,47,1800200,2.61,Romania1999,"36,183,003,978",1698,4,0.04108947904866246
Romania,1999,1,1,35,1566000,2.23,Romania1999,"36,183,003,978",1698,5,0.035743049596054656
Romania,1999,2,1,4,1501800,0.27,Romania1999,"36,183,003,978",1698,5,0.03427746133449436
Romania,2000,1,4,978,2865300,34.13,Romania2000,"37,438,527,800",1758,3,0.06540409053445484
Romania,2000,1,5,658,1934900,34.01,Romania2000,"37,438,527,800",1758,2,0.044164474980627755
Romania,2000,1,6,114,375100,30.39,Romania2000,"37,438,527,800",1758,1,0.00855661562888712
Romania,2000,1,3,364,1851600,19.66,Romania2000,"37,438,527,800",1758,4,0.042262862797014474
Romania,2000,2,6,65,623400,10.43,Romania2000,"37,438,527,800",1758,1,0.014224926615575926
Romania,2000,1,2,188,1846000,10.18,Romania2000,"37,438,527,800",1758,4,0.04213502332248585
Romania,2000,2,5,171,2347300,7.28,Romania2000,"37,438,527,800",1758,2,0.05357893914055713
Romania,2000,2,4,179,2929500,6.11,Romania2000,"37,438,527,800",1758,3,0.06686967879601513
Romania,2000,2,3,58,1792700,3.24,Romania2000,"37,438,527,800",1758,4,0.04091826546670448
Romania,2000,2,2,32,1771300,1.81,Romania2000,"37,438,527,800",1758,4,0.040429736046184384
Romania,2000,1,1,23,1508100,1.53,Romania2000,"37,438,527,800",1758,5,0.03442128074333906
Romania,2000,2,1,6,1445200,0.42,Romania2000,"37,438,527,800",1758,5,0.03298536950265148
Romania,2001,1,4,1043,2857051,36.51,Romania2001,"40,716,836,998",1914,3,0.06521577842277866
Romania,2001,1,6,113,396468,28.5,Romania2001,"40,716,836,998",1914,2,0.009044414538124197
Romania,2001,1,5,540,1915525,28.19,Romania2001,"40,716,836,998",1914,2,0.04372217322723631
Romania,2001,1,3,371,1931865,19.2,Romania2001,"40,716,836,998",1914,4,0.04409519055112876
Romania,2001,1,2,185,1809255,10.23,Romania2001,"40,716,836,998",1914,5,0.041296190913279726
Romania,2001,2,6,54,653462,8.26,Romania2001,"40,716,836,998",1914,2,0.01491119630901869
Romania,2001,2,5,178,2329886,7.64,Romania2001,"40,716,836,998",1914,2,0.053181404031728295
Romania,2001,2,4,138,2921486,4.72,Romania2001,"40,716,836,998",1914,3,0.06668673137657363
Romania,2001,2,3,36,1868696,1.93,Romania2001,"40,716,836,998",1914,4,0.042653138449968285
Romania,2001,1,1,26,1456471,1.79,Romania2001,"40,716,836,998",1914,5,0.03324266927361793
Romania,2001,2,2,31,1739076,1.78,Romania2001,"40,716,836,998",1914,5,0.039694111184182534
Romania,2001,2,1,5,1393646,0.36,Romania2001,"40,716,836,998",1914,5,0.031808470168749936
Romania,2002,1,4,1138,2808780,40.52,Romania2002,"46,174,557,556",2231,3,0.06411382498081951
Romania,2002,1,6,142,404282,35.12,Romania2002,"46,174,557,556",2231,2,0.009222796262046817
Romania,2002,1,5,651,1878420,34.66,Romania2002,"46,174,557,556",2231,2,0.042875122566096206
Romania,2002,1,3,375,1876794,19.98,Romania2002,"46,174,557,556",2231,4,0.04283800346152771
Romania,2002,1,2,198,1739618,11.38,Romania2002,"46,174,557,556",2231,5,0.0397064842190387
Romania,2002,2,6,59,669890,8.81,Romania2002,"46,174,557,556",2231,2,0.015286222538939447
Romania,2002,2,5,187,2292484,8.16,Romania2002,"46,174,557,556",2231,2,0.05232757331274265
Romania,2002,2,4,175,2875101,6.09,Romania2002,"46,174,557,556",2231,3,0.06562783244335753
Romania,2002,2,3,58,1810431,3.2,Romania2002,"46,174,557,556",2231,4,0.04132303720293074
Romania,2002,1,1,35,1372601,2.55,Romania2002,"46,174,557,556",2231,5,0.03132804485777584
Romania,2002,2,2,38,1659695,2.29,Romania2002,"46,174,557,556",2231,5,0.0378819638042617
Romania,2002,2,1,11,1312484,0.84,Romania2002,"46,174,557,556",2231,5,0.029955665270233474
Romania,2003,1,4,1069,2925320,36.54,Romania2003,"59,867,801,205",2898,3,0.06677425575967055
Romania,2003,1,5,662,1863111,35.53,Romania2003,"59,867,801,205",2898,2,0.04252564140260358
Romania,2003,1,6,127,421121,30.16,Romania2003,"59,867,801,205",2898,2,0.00960720499625887
Romania,2003,1,3,349,1803090,19.36,Romania2003,"59,867,801,205",2898,4,0.04115545334891027
Romania,2003,1,2,157,1733591,9.06,Romania2003,"59,867,801,205",2898,5,0.039568896984577266
Romania,2003,2,6,55,692956,7.94,Romania2003,"59,867,801,205",2898,2,0.01581278420313181
Romania,2003,2,5,176,2280751,7.72,Romania2003,"59,867,801,205",2898,2,0.052059726785127595
Romania,2003,2,4,188,2993019,6.28,Romania2003,"59,867,801,205",2898,3,0.06831972086433365
Romania,2003,2,2,45,1654756,2.72,Romania2003,"59,867,801,205",2898,5,0.03776921395342297
Romania,2003,2,3,36,1733161,2.08,Romania2003,"59,867,801,205",2898,4,0.039559080739211674
Romania,2003,1,1,22,1307126,1.68,Romania2003,"59,867,801,205",2898,5,0.029833350287282692
Romania,2003,2,1,8,1248839,0.64,Romania2003,"59,867,801,205",2898,5,0.02850274681373807
Romania,2004,1,5,646,1874080,34.47,Romania2004,"76,216,441,462",3698,2,0.04277604697333652
Romania,2004,1,4,999,2968149,33.66,Romania2004,"76,216,441,462",3698,3,0.06775197662656099
Romania,2004,1,6,127,436622,29.09,Romania2004,"76,216,441,462",3698,2,0.00996106922744962
Romania,2004,1,3,311,1778966,17.48,Romania2004,"76,216,441,462",3698,4,0.04060473915542303
Romania,2004,1,2,166,1719930,9.65,Romania2004,"76,216,441,462",3698,5,0.0392570371521602
Romania,2004,2,6,55,715640,7.69,Romania2004,"76,216,441,462",3698,2,0.016330625388883115
Romania,2004,2,5,174,2298125,7.57,Romania2004,"76,216,441,462",3698,2,0.05245634875485265
Romania,2004,2,4,130,3030172,4.29,Romania2004,"76,216,441,462",3698,3,0.06916786729239828
Romania,2004,2,3,49,1706579,2.87,Romania2004,"76,216,441,462",3698,4,0.038952254147797405
Romania,2004,1,1,27,1247536,2.16,Romania2004,"76,216,441,462",3698,5,0.02847300130743257
Romania,2004,2,2,33,1644876,2.01,Romania2004,"76,216,441,462",3698,5,0.03754366859479032
Romania,2004,2,1,3,1190092,0.25,Romania2004,"76,216,441,462",3698,5,0.02716164224050002
Romania,2005,1,5,597,1891105,31.57,Romania2005,"99,697,566,668",4847,2,0.04316470180438113
Romania,2005,1,4,943,2989109,31.55,Romania2005,"99,697,566,668",4847,3,0.06823046151693955
Romania,2005,1,6,135,453633,29.76,Romania2005,"99,697,566,668",4847,2,0.010349404459807908
Romania,2005,1,3,289,1771497,16.31,Romania2005,"99,697,566,668",4847,4,0.040434233256270484
Romania,2005,2,6,71,740695,9.59,Romania2005,"99,697,566,668",4847,2,0.016902592895010737
Romania,2005,1,2,153,1708513,8.96,Romania2005,"99,697,566,668",4847,5,0.03899640442346497
Romania,2005,2,5,187,2321086,8.06,Romania2005,"99,697,566,668",4847,2,0.052980513428897605
Romania,2005,2,4,146,3045324,4.79,Romania2005,"99,697,566,668",4847,3,0.06951376438490858
Romania,2005,2,3,34,1693275,2.01,Romania2005,"99,697,566,668",4847,4,0.03864854408188155
Romania,2005,2,2,28,1636907,1.71,Romania2005,"99,697,566,668",4847,5,0.03736174845684057
Romania,2005,1,1,16,1187823,1.35,Romania2005,"99,697,566,668",4847,5,0.027109844424838332
Romania,2005,2,1,4,1130993,0.35,Romania2005,"99,697,566,668",4847,5,0.025812502043148746
Romania,2006,1,5,643,1905129,33.75,Romania2006,"123,533,036,668",6018,2,0.043484848374164956
Romania,2006,1,4,996,3001835,33.18,Romania2006,"123,533,036,668",6018,3,0.06852097672280585
Romania,2006,1,6,136,468341,29.04,Romania2006,"123,533,036,668",6018,2,0.010685165708266301
Romania,2006,1,3,296,1774300,16.68,Romania2006,"123,533,036,668",6018,4,0.040498221478967575
